AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeRightX,KneeRightY,KneeRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,timestamp
46.378857,-409.087830,1517.867554,103.440208,-469.649078,1377.074707,217.910583,-121.094002,1364.741211,146.539795,-107.256668,1342.308105,172.553009,206.371887,1555.463135,36.622742,197.730438,1462.973755,23909.332031
97.377510,-372.512909,1493.350708,154.136887,-441.556641,1366.329712,165.735550,-97.868813,1333.911377,165.311462,-82.755867,1325.238892,183.884125,221.957443,1511.586426,40.161156,214.200424,1454.282715,23909.433594
106.510849,-403.866882,1350.197388,140.369217,-413.701172,1387.909424,152.025497,-88.943016,1344.075684,166.492538,-85.178749,1361.951538,188.512146,232.767899,1479.055664,52.137157,225.045303,1424.536377,23909.533203
106.272835,-440.457428,1351.123413,66.193909,-431.768707,1398.354858,147.242844,-116.036461,1334.503784,163.270035,-116.846863,1359.788696,191.033661,216.024429,1441.791748,52.756504,210.148285,1386.657227,23909.634766
60.790852,-475.857147,1325.721802,126.941193,-530.107422,1381.865723,169.861282,-182.342072,1366.212769,152.719818,-153.796127,1416.856689,102.328407,193.390564,1510.837524,117.760040,176.531860,1355.189331,23909.734375
77.852943,-489.127960,1308.342529,168.026138,-525.974609,1464.690796,218.677368,-183.830048,1425.334961,137.835281,-164.219025,1405.830444,99.489967,181.332733,1500.960938,151.069855,162.720917,1354.777588,23909.832031
-79.397781,-384.872803,1264.610352,85.109978,-472.275269,1411.746582,227.595078,-166.232742,1416.603027,119.583618,-139.081146,1372.404541,93.385887,191.704071,1482.459839,165.970001,171.217697,1351.151001,23909.933594
-78.328354,-302.102570,1185.140259,56.440056,-400.045746,1325.221069,224.987213,-140.028107,1427.126953,108.437714,-130.085556,1384.456543,71.733475,200.803604,1441.460083,186.866409,186.751831,1352.290771,23910.033203
-2.855465,-233.899994,1079.765015,130.407776,-386.134918,1290.028931,238.836731,-123.827141,1436.268433,102.547356,-130.332794,1359.051147,67.804237,195.935883,1399.676270,196.693054,188.552750,1337.697144,23910.132813
-9.624063,-220.752930,1076.999146,113.363159,-379.817749,1266.902222,239.912094,-129.109619,1420.032471,101.583336,-130.797012,1359.381470,69.911255,196.409119,1399.858032,198.761108,188.575684,1337.255981,23910.234375
-8.747123,-196.742706,1074.226563,84.726227,-365.046906,1242.602661,238.089493,-133.034973,1402.469971,103.904945,-127.746536,1362.887329,77.293236,201.392166,1398.897339,205.808960,190.273499,1335.168945,23910.332031
95.160912,-227.078751,1158.223755,178.091110,-398.841919,1384.582520,258.740112,-98.374710,1401.950928,120.671883,-88.841629,1432.660278,141.838013,225.393906,1362.631226,275.662231,213.900375,1324.040649,23910.433594
98.686424,-254.486206,1192.815918,194.116714,-398.724213,1390.983765,271.683167,-99.092094,1399.425781,129.312302,-84.408493,1445.832275,150.645309,224.023575,1360.960327,283.463165,211.540375,1322.378418,23910.533203
98.760094,-254.559753,1192.882690,194.312576,-398.728485,1391.044312,271.790955,-99.082787,1399.399780,129.353821,-84.398582,1445.833374,150.660126,224.017044,1360.938843,283.475281,211.543747,1322.362427,23910.632813
45.628784,-454.412811,1259.352661,324.258972,-489.299957,1300.860107,324.242828,-160.353119,1314.600830,109.292717,-141.537903,1324.206177,171.291153,192.754272,1349.220825,311.779785,179.844879,1305.616089,23910.734375
63.819767,-478.135468,1271.650635,321.630280,-503.484955,1323.361694,326.498444,-171.732651,1319.609985,120.706566,-158.817551,1322.807373,177.300690,179.788605,1336.563110,320.196655,170.606277,1296.016846,23910.833984
85.265106,-495.935333,1274.975952,313.399780,-511.124359,1247.057373,325.545288,-179.949356,1282.062866,128.407547,-172.565582,1323.147949,179.543381,168.637604,1317.402466,326.932068,164.566833,1292.924683,23910.931641
85.428177,-496.853577,1285.607300,317.705017,-511.803741,1246.629761,327.661591,-180.986130,1277.387695,130.390594,-172.517044,1316.933960,181.769882,167.731918,1309.639526,328.697296,162.743958,1284.878662,23911.033203
69.195297,-504.375824,1222.009521,326.177429,-530.002014,1262.402344,328.748444,-191.852020,1281.803833,121.756866,-181.462738,1294.924927,175.678162,164.833374,1308.459351,324.195160,158.440063,1277.138306,23911.132813
68.628448,-489.389587,1223.882324,335.632965,-508.807434,1234.659302,331.397400,-175.632233,1265.283203,120.492027,-168.999802,1289.480103,171.818375,173.369537,1303.399780,318.758453,170.151688,1273.054810,23911.234375
73.837173,-426.660309,1264.748291,327.334991,-438.326477,1212.395508,323.098663,-130.384460,1248.057617,123.191833,-124.401230,1282.936768,173.062973,192.724304,1284.299683,310.069092,189.780853,1260.718018,23911.333984
73.143112,-391.720795,1248.400635,328.623535,-402.246307,1223.742188,320.675568,-100.511520,1250.439453,120.252983,-96.705467,1274.181396,169.006317,213.240356,1276.581665,303.279816,212.391251,1255.588867,23911.433594
80.385185,-356.385864,1262.412598,330.862976,-364.914063,1238.203247,318.780518,-69.861305,1254.227905,124.263969,-67.419022,1277.255005,167.932434,235.655014,1273.717041,298.467255,235.331314,1250.177979,23911.533203
83.027023,-345.400696,1257.378662,330.069000,-353.494629,1236.904663,318.670685,-57.631210,1252.705200,125.563248,-55.625870,1275.129272,167.599625,248.500565,1273.679199,298.305023,248.362137,1249.157715,23911.632813
