AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
-173.122757,-528.322937,1238.408203,-489.462830,-501.921417,1286.654541,-145.478104,-294.545227,942.736023,-483.217651,-294.029480,966.340393,-206.472519,28.170437,1163.018555,-377.572968,26.884501,1171.052612,0
-180.510345,-549.429871,1227.217896,-506.473663,-498.804138,1303.642334,-143.391251,-288.445557,955.914307,-478.714508,-291.031433,983.982239,-211.426910,42.698021,1161.796753,-382.624451,43.822002,1170.999146,0
-183.166061,-540.051636,1252.286743,-570.671326,-448.184265,1351.874390,-139.490219,-280.004272,970.297119,-476.127014,-289.367859,1008.302673,-211.615417,67.985565,1162.371704,-386.465240,69.842087,1168.831543,0
-198.398865,-500.628784,1273.215210,-555.329529,-393.927460,1408.979980,-132.215775,-268.920044,969.947205,-485.656738,-284.259491,1039.747437,-209.926788,84.592949,1152.335083,-385.121490,88.026825,1163.108154,0
-159.731827,-472.443665,1197.015015,-508.976471,-350.806366,1394.161743,-146.235382,-158.493820,1022.251343,-444.146667,-168.014053,1086.903687,-220.710129,190.870590,1140.375854,-383.469025,198.580261,1143.274292,0
-166.253586,-403.920288,1202.020752,-451.290955,-420.271149,1251.403076,-129.415359,-64.636856,1077.647705,-418.171875,-64.594444,1166.983643,-237.330521,293.090332,1147.234131,-395.789703,309.420227,1105.680908,0
-146.031281,-348.200836,1151.374756,-46.308208,-342.312012,1047.471924,-232.466553,-8.088291,1167.888916,-99.817047,-0.078559,1125.213135,-331.088104,341.978271,1114.437744,-173.395401,359.671051,1127.580566,0
-179.734528,-319.758606,1230.050781,-358.807831,-335.132965,1183.470947,-144.767578,-0.073582,1077.676514,-351.858154,-4.271656,1042.758423,-208.326340,359.503876,1150.603760,-366.848663,359.088470,1120.863892,0
-189.057877,-372.876190,1236.151245,-446.752594,-396.450592,1279.531738,-170.859573,-23.178041,1090.847046,-409.942444,-28.666079,1178.770874,-196.807510,368.241272,1149.903442,-368.479034,363.889984,1143.957642,0
-186.822113,-352.374115,1260.810059,-400.164215,-377.627258,1326.790527,-181.106003,-21.758854,1091.411377,-394.143768,-27.764320,1190.723877,-194.991302,362.229401,1150.499268,-363.305115,357.209961,1150.105957,0
-192.100525,-378.488098,1228.793945,-426.137756,-399.315338,1285.109497,-181.754654,-30.063988,1095.479736,-400.962006,-35.633564,1188.535034,-197.253647,355.868561,1153.004883,-366.336884,351.259033,1152.750977,0
-188.308258,-403.870270,1190.377075,-466.285248,-352.653961,1391.012329,-180.356247,-41.723103,1096.603149,-411.874939,-48.852264,1172.580200,-195.770493,345.341339,1153.472900,-365.159058,338.709747,1148.617798,0
-184.528580,-415.337341,1204.961914,-453.083405,-410.470764,1325.866333,-171.267395,-65.441223,1089.237183,-408.150116,-74.657501,1170.682251,-201.928864,312.462219,1160.978516,-368.889648,308.447784,1154.354248,0
-179.971207,-471.911926,1211.457520,-386.426483,-473.296204,1263.722534,-170.850739,-121.504753,1079.421265,-389.740570,-132.785355,1098.463135,-196.751175,259.640076,1167.005249,-366.156586,253.483826,1157.814819,0
-168.108688,-489.621521,1231.911133,-361.672180,-494.313477,1233.739136,-167.017899,-150.102951,1105.796631,-373.137543,-155.932266,1094.742554,-198.125443,223.285904,1162.696899,-361.903961,217.966476,1152.959229,0
-374.100159,-541.912170,1228.519653,-269.885101,-518.450378,937.909302,-404.296204,-205.750214,1102.649048,-200.707489,-171.851181,1025.017822,-437.231079,144.446869,967.192749,-302.517181,158.617889,876.053284,0
-407.377899,-513.594299,1276.330933,-190.533844,-524.776001,1284.912720,-358.731781,-198.735641,1087.617188,-215.068756,-219.736649,1069.588867,-190.086929,137.012680,1182.254028,-356.691254,127.802711,1164.250000,0
-439.571381,-468.900024,1294.912354,-215.993301,-507.220581,1281.886475,-377.571320,-185.559067,1097.684692,-232.755524,-197.443329,1110.469238,-213.511322,136.974365,1158.949219,-372.323273,138.994675,1152.151489,0
-196.812897,-505.450714,1155.760010,-441.246155,-372.574341,1383.447266,-161.509232,-189.221191,1009.624695,-399.188507,-206.824722,1073.682373,-215.300583,143.529968,1153.215088,-373.859283,148.510193,1157.597534,0
-209.338837,-496.086975,1235.633423,-435.782410,-430.542480,1400.578369,-160.810287,-211.892014,1011.901611,-389.171875,-231.005310,1093.973145,-213.119476,139.839981,1151.046631,-378.297974,146.721603,1145.967529,0
-199.831940,-581.844360,1238.150391,-402.895752,-553.406860,1365.218140,-180.016800,-240.986618,1075.553711,-399.671143,-243.618637,1141.477417,-208.331436,146.852966,1148.776733,-379.549683,151.147934,1142.173828,0
-210.084320,-559.776855,1182.792114,-367.387604,-555.066101,1315.821411,-196.453323,-218.681961,1033.480103,-380.279419,-227.851181,1130.009644,-211.122665,154.279587,1146.091064,-379.788086,161.417786,1141.810913,0
-180.248291,-623.632202,1178.316406,-362.018463,-612.984802,1307.886475,-182.998413,-255.959122,1065.416992,-384.114136,-263.878113,1138.468628,-195.903290,140.000137,1136.287598,-370.055115,137.866745,1143.742798,0
-219.379257,-501.694550,1286.055176,-423.290863,-485.055756,1428.896118,-183.939072,-226.711166,1049.038696,-387.090240,-242.489624,1153.734497,-201.407562,139.125961,1156.415527,-366.501892,138.167343,1147.839111,0
-206.082947,-503.054688,1270.990723,-424.533722,-525.319458,1371.617065,-179.034622,-218.381836,1044.114014,-380.692047,-236.484222,1146.420654,-201.504532,145.331451,1158.536621,-366.886047,144.724960,1154.159180,0
-200.734406,-564.568481,1205.706299,-398.091034,-568.340210,1277.662109,-166.531052,-226.380386,1052.177368,-378.376953,-243.185165,1088.083984,-200.754730,146.304092,1162.836792,-368.435974,142.833206,1141.691895,0
-220.966080,-484.561859,1296.118652,-451.752014,-447.726288,1436.457397,-174.367645,-214.133545,1055.342041,-380.893677,-232.347122,1145.448975,-201.137009,152.017609,1160.876709,-365.931030,148.943054,1146.357056,0
-212.782883,-500.478577,1282.368286,-392.594727,-491.295410,1408.501831,-175.044571,-216.699936,1057.833008,-378.448517,-235.714798,1144.591431,-202.006775,147.914185,1163.941040,-366.438843,144.307648,1152.091919,0
-218.569412,-512.326050,1277.348511,-394.540558,-542.819519,1358.782471,-175.138824,-219.435028,1060.527222,-377.221619,-239.497025,1146.116211,-202.557617,149.053589,1165.051514,-368.343323,143.938736,1152.592163,0
-243.934753,-531.288940,1262.317261,-385.056274,-567.968018,1250.829590,-187.471344,-227.275452,1048.603760,-378.361420,-240.970078,1057.693726,-200.488235,145.851959,1172.284058,-370.054962,138.967834,1157.371704,0
-254.138382,-590.992249,1200.094116,-245.932266,-563.693909,1340.775635,-261.551666,-232.088577,1064.294434,-274.039429,-247.014526,1118.631348,-192.913986,150.414780,1165.607788,-366.027588,138.894882,1178.208374,0
-209.112823,-524.664063,1274.863037,-316.761719,-575.282043,1261.057739,-187.560440,-223.467422,1053.750122,-353.257416,-239.847641,1090.209473,-194.540176,150.665741,1169.249390,-363.779724,141.610519,1176.310791,0
-202.070282,-514.414124,1289.523315,-343.228729,-578.580994,1211.331787,-184.506180,-223.984482,1052.584351,-368.795044,-231.787292,1060.148804,-195.909317,150.637329,1169.566162,-365.880341,145.575073,1166.984009,0
-217.116791,-507.886780,1270.928833,-410.322662,-496.087189,1406.066895,-181.888931,-208.348267,1062.861084,-381.144653,-224.218948,1156.402588,-199.153549,160.530655,1165.935791,-364.731964,158.402603,1153.367676,0
-221.953003,-509.384460,1277.702026,-417.479034,-515.859680,1391.552246,-185.221802,-208.918655,1065.561890,-376.696350,-224.963684,1160.818115,-199.388184,163.771515,1168.015015,-366.377838,161.210846,1154.800171,0
-224.977722,-526.427246,1238.133057,-400.303314,-553.103271,1328.397339,-183.758148,-208.452316,1064.272583,-379.409546,-227.396866,1157.145752,-198.268509,159.308350,1165.257080,-362.929047,153.448502,1151.830200,0
-193.633301,-525.855591,1268.781128,-371.188232,-566.160461,1215.301636,-179.410934,-224.339157,1050.769897,-380.192291,-231.490341,1043.573730,-197.963409,146.904053,1167.523926,-365.704773,142.732590,1149.488525,0
-210.830719,-544.579834,1238.388062,-347.842194,-547.488831,1332.596802,-194.682968,-224.061844,1049.993164,-379.453705,-244.139999,1112.609863,-197.610413,146.806992,1168.617676,-365.267365,142.702347,1150.683105,0
-388.326111,-441.713562,1376.606689,-239.172363,-524.742920,1372.470825,-367.507813,-189.911697,1112.376343,-209.645020,-238.853806,1140.355347,-173.253479,135.635468,1163.562500,-336.921204,121.450539,1141.955688,0
-404.565216,-451.489197,1373.749023,-242.728928,-523.632141,1335.723022,-379.217194,-185.935013,1123.281372,-188.834671,-232.053146,1114.805542,-172.286346,134.003052,1160.940186,-336.228302,119.961365,1140.193237,0
-410.350800,-457.258636,1364.499390,-222.587936,-519.306946,1330.891602,-379.007385,-186.395187,1120.380005,-184.887512,-229.292664,1104.513916,-173.201080,134.089249,1160.191895,-337.144836,119.910202,1139.315308,0
-409.826233,-464.099976,1357.331543,-230.886139,-510.946747,1326.439453,-379.163971,-188.191238,1118.260864,-177.410522,-227.277542,1094.639038,-172.706741,132.236633,1158.956177,-336.847076,118.151459,1138.198608,0
-409.534180,-461.082123,1360.661255,-231.854431,-514.283081,1317.864990,-380.284668,-187.589798,1118.642822,-184.822891,-229.261642,1086.313232,-172.899658,132.303894,1158.900635,-337.046570,118.285721,1138.120117,0
-418.987610,-454.736298,1368.850220,-286.691589,-536.213013,1287.579712,-385.157227,-189.986633,1120.427612,-290.433472,-247.561249,1058.606567,-180.961609,130.708206,1152.416748,-345.068481,121.781921,1135.104248,0
