AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
159.760712,-613.345520,1098.792847,-49.583645,-607.309509,1116.319458,164.341293,-288.439240,913.351196,-77.323479,-282.512726,924.821167,143.278397,98.535416,968.674377,-25.292862,100.050888,986.965210,052020
162.204391,-613.338257,1107.687988,-52.512402,-598.618835,1125.052979,155.443481,-273.057007,943.037292,-76.570824,-264.562805,941.210999,145.779221,121.838898,964.781494,-23.771833,124.091599,989.504333,052020
163.307190,-607.241699,1112.649902,-51.365337,-603.580688,1138.519287,151.182632,-253.836929,980.315796,-63.359840,-253.319351,987.713562,148.224823,141.015030,967.573547,-21.845512,139.132294,986.434875,052020
166.212204,-608.250732,1132.563843,-50.316795,-605.479736,1145.301025,151.893143,-252.991165,1007.250549,-61.200848,-251.491730,1004.952759,148.360199,140.116806,974.770630,-20.040195,140.389282,1003.663635,052020
166.172302,-603.454956,1143.753906,-43.862267,-603.198975,1149.446167,157.350937,-251.740448,1026.260742,-48.694290,-252.691544,1016.718384,149.687500,134.009308,984.101379,-16.785942,133.588669,1007.531433,052020
168.865509,-607.903259,1152.988892,-46.175518,-605.590210,1146.187622,161.869629,-247.212036,1059.033569,-46.891422,-252.907333,1013.793579,155.509628,137.497910,994.863647,-12.252398,135.205612,1014.827393,052020
168.564224,-607.568481,1154.455444,-45.019943,-604.958862,1144.586548,161.799194,-247.335037,1057.941650,-46.029911,-251.610519,1013.379578,155.893051,138.553192,999.768250,-11.780411,136.675461,1021.254517,052020
167.212021,-606.509766,1153.486694,-43.808460,-605.755554,1151.346069,162.962723,-249.920105,1050.455811,-41.779533,-253.742752,1021.782776,159.683823,135.944931,1006.185791,-7.303625,132.686874,1026.410400,052020
167.017303,-607.291992,1148.836060,-44.080154,-603.685730,1152.066895,163.546219,-249.249176,1051.678955,-43.783745,-251.812286,1022.674438,160.967316,136.442017,1007.621277,-5.954489,134.094498,1027.786011,052020
166.366547,-606.259216,1146.131348,-45.797588,-603.628967,1151.644287,163.650833,-247.702545,1051.935791,-44.218742,-251.255447,1024.442017,162.659943,137.747528,1008.228516,-4.127286,134.149780,1028.287476,052020
