AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
301.744446,-559.364441,970.883606,44.567505,-623.291504,964.564453,290.968933,-328.816559,688.326843,18.685907,-334.800293,736.474731,260.235901,9.588350,862.318054,95.974251,9.396942,881.307617,2020,year,48,seconds
293.808685,-555.168152,965.754639,59.093872,-630.664490,955.918762,281.528076,-353.293488,662.609802,18.293217,-361.226288,708.233398,255.854691,-27.064613,858.354858,91.647339,-27.278967,876.120361,2020,year,48,seconds
283.417511,-582.479553,950.744446,53.346352,-643.572083,954.761841,278.530121,-378.171967,645.221252,13.569541,-387.630463,688.530640,249.970047,-53.713467,849.768311,84.139389,-54.105980,865.707153,2020,year,48,seconds
284.793427,-588.570862,950.817444,45.118042,-657.254211,948.133850,278.304596,-379.364227,646.542908,8.388683,-389.734802,690.526611,248.753830,-50.387032,847.125977,81.992737,-51.564171,861.507813,2020,year,48,seconds
278.971405,-580.510010,971.177002,54.704376,-647.234558,962.348816,275.704010,-377.445801,657.197693,7.523485,-382.949524,696.428772,246.667358,-32.355095,839.308411,78.090240,-33.538898,856.735413,2020,year,48,seconds
308.307159,-584.650024,952.560303,42.560448,-620.548523,950.367188,284.606293,-326.839722,701.416626,0.126213,-326.463348,739.260803,225.409256,33.300472,797.537720,63.955345,35.527008,823.087341,2020,year,48,seconds
307.248047,-565.307251,924.927002,30.725664,-581.942932,942.413513,282.123871,-278.103210,730.950562,11.006959,-272.399811,777.816528,219.646545,77.792343,771.383850,64.330582,86.405899,795.997009,2020,year,48,seconds
24.168409,-460.610504,889.781982,299.767609,-464.954468,851.098633,40.581551,-121.023117,835.266724,261.203857,-123.525497,796.257446,56.865894,229.590622,753.938660,209.174042,224.407349,720.324463,2020,year,48,seconds
26.040163,-472.599762,891.229309,300.417969,-472.274536,852.947449,38.551262,-115.011780,838.811096,261.006439,-113.033768,798.799561,47.953053,254.857086,759.506775,207.237030,252.914215,720.931458,2020,year,48,seconds
24.941668,-462.978577,879.461792,294.790009,-464.356415,833.507874,35.013157,-95.921669,830.448975,259.020874,-93.880531,793.442871,46.079376,284.223999,755.472534,211.637283,284.724518,727.530151,2020,year,48,seconds
25.407642,-457.768127,868.007202,286.026855,-460.569824,827.521851,35.857471,-88.186058,823.034241,255.429001,-87.452652,788.741577,47.288834,294.881165,752.232727,213.790085,294.237427,724.429016,2020,year,48,seconds
24.949522,-459.505737,856.226624,283.037048,-461.571991,821.847900,35.454128,-89.373886,817.346924,253.656448,-88.288994,785.133911,47.129013,294.384644,751.284424,213.129349,293.401367,720.987915,2020,year,48,seconds
94.319237,-428.007935,740.192261,245.735107,-422.064240,842.310608,74.571976,-90.646477,768.892517,223.079803,-84.106567,790.056152,43.185486,262.224030,747.990662,193.671646,261.460022,716.656433,2020,year,48,seconds
285.493195,-443.033875,804.236450,19.219961,-447.928650,840.809875,252.741455,-125.098572,737.520508,20.834341,-129.727997,753.591736,210.730789,213.405930,718.267212,65.964287,208.514160,748.559814,2020,year,48,seconds
-81.542297,-477.336670,935.787781,-27.815439,-527.312622,800.218750,41.324364,-154.460312,925.434692,105.998825,-205.994522,771.455078,-75.421829,131.698334,737.633728,-2.809353,94.928650,603.793762,2020,year,48,seconds
264.171143,-610.897278,885.316162,47.159714,-596.914978,909.443237,237.407700,-265.945587,762.293945,11.301104,-265.436371,746.561707,223.917099,117.751862,747.130066,59.917225,114.210396,775.246948,2020,year,48,seconds
238.622284,-515.160461,825.155212,51.470482,-513.114746,843.779419,223.532776,-231.373871,690.342224,16.216368,-230.915543,701.827759,207.256638,93.725677,739.015808,68.613693,86.126152,771.324158,2020,year,48,seconds
261.991760,-588.867676,872.469543,63.016281,-612.988953,875.158447,237.160416,-299.894257,658.679443,22.031006,-306.379761,683.103027,226.623001,60.550896,768.744019,64.114540,54.148087,783.545959,2020,year,48,seconds
