AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
425.809845,-666.181030,1203.018188,157.902023,-701.838501,1199.178955,433.776031,-393.529846,961.681458,140.070099,-415.962250,968.077698,363.128937,-74.729729,1158.165039,198.887161,-91.231697,1157.836792,3204600064.000000
420.344879,-667.154053,1195.504395,155.741531,-702.167847,1195.091675,428.861145,-402.843628,944.040161,141.569412,-428.021454,948.867920,358.894928,-85.155067,1143.989502,194.464935,-102.697289,1140.840942,3204666624.000000
421.405609,-667.911621,1196.824707,150.290634,-713.273132,1182.219116,436.194733,-395.779327,946.415588,143.141922,-424.474152,944.689026,349.276367,-61.885117,1122.299683,182.614136,-79.707291,1115.658325,3204733440.000000
424.232391,-648.449829,1184.706055,152.084534,-684.398010,1176.741089,439.640076,-335.040253,981.088501,136.450546,-364.747040,975.591187,335.987762,32.666542,1066.213745,167.395599,15.414283,1061.547852,3204800000.000000
426.381226,-609.457153,1186.187500,144.036179,-640.749634,1161.551636,411.620850,-275.177979,1016.889587,136.087234,-297.324890,1001.574890,337.251282,109.865181,1030.107300,168.285431,91.952934,1034.110474,3204833280.000000
438.738281,-502.148499,1152.792603,148.857361,-527.929199,1143.813599,382.760406,-153.202179,1057.844849,143.813141,-173.934219,1037.012451,320.193237,217.368729,984.498840,155.398071,206.568146,999.791504,3204900096.000000
439.141602,-483.895935,1147.755127,139.900528,-509.158478,1141.818604,385.501892,-122.804047,1058.324585,139.841049,-146.138931,1030.164063,324.189026,260.342987,994.264221,154.568848,245.132065,998.195435,3204933376.000000
435.822174,-456.257202,1141.530518,139.028809,-473.828674,1137.481567,384.222748,-96.489105,1051.083130,135.898911,-117.645294,1009.549133,323.180878,286.478760,994.562378,154.069839,273.320374,1001.165405,3204966656.000000
448.181641,-424.519257,1148.604248,134.934509,-442.620117,1140.517944,385.298492,-62.945694,1053.595459,129.774139,-84.254829,1005.226379,314.162415,323.094635,996.462708,142.896439,311.775757,1004.324646,3205033472.000000
449.160461,-419.188812,1150.268555,133.802780,-437.895386,1139.513672,384.585907,-56.196362,1060.146729,125.569519,-78.078865,1006.975403,313.516815,329.545715,997.897949,141.971390,318.286285,1003.977417,3205066752.000000
451.461731,-420.455597,1156.587646,135.381256,-441.544922,1138.340698,385.658203,-60.288578,1064.821045,124.004051,-81.970367,1011.606812,311.428711,322.271759,1000.586243,140.744064,312.165222,1006.138306,3205100032.000000
470.318115,-450.649506,1161.460693,129.593430,-475.351532,1145.459473,396.650452,-99.638969,1072.675049,124.026627,-124.458908,1017.988220,314.542236,272.662415,1008.485291,147.613495,261.006439,1014.984497,3205166592.000000
486.263794,-483.346527,1168.649170,127.429787,-512.859558,1151.017090,406.119843,-133.116562,1074.145508,120.110687,-159.634583,1024.081665,316.392548,239.983215,1012.058167,148.837860,227.609634,1023.153442,3205200128.000000
490.310486,-579.815491,1203.778320,116.484932,-602.939026,1175.179688,434.761169,-242.497269,1069.965088,123.536591,-265.062347,1022.158997,325.944946,124.892509,1042.653931,160.052460,115.776871,1051.700806,3205266688.000000
502.598114,-611.205017,1227.362183,120.601761,-631.548218,1214.983887,436.400909,-288.714325,1062.863770,121.072006,-309.069946,1029.743164,336.290955,83.132584,1062.937744,170.069351,70.481194,1068.644287,3205299968.000000
